,Pred_Benign,Pred_BruteForce,Pred_DDoS,Pred_DoS,Pred_Mirai,Pred_Recon,Pred_Spoofing,Pred_Web
Real_Benign,0.807,0.0111,0.0,0.0,0.0,0.129,0.0247,0.0282
Real_BruteForce,0.18376722817764166,0.4827718223583461,0.0,0.0,0.0,0.19831546707503828,0.02986217457886677,0.1052833078101072
Real_DDoS,0.0,0.0,0.7101,0.2894,0.0005,0.0,0.0,0.0
Real_DoS,0.0,0.0,0.1078,0.8915,0.0006,0.0001,0.0,0.0
Real_Mirai,0.0,0.0,0.0006,0.0005,0.9989,0.0,0.0,0.0
Real_Recon,0.1357,0.0165,0.0,0.0,0.0,0.7534,0.0267,0.0677
Real_Spoofing,0.0617,0.0035,0.0,0.0,0.0,0.0321,0.8738,0.0289
Real_Web,0.11641490433031218,0.02014098690835851,0.0,0.0,0.0,0.2932527693856999,0.04310171198388721,0.5270896273917421
