model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBM_BAG_L1,0.6736398924984581,0.6668027415908951,f1_macro,38.02589535713196,18.533532857894897,367.18711948394775,38.02589535713196,18.533532857894897,367.18711948394775,1,True,1
WeightedEnsemble_L2,0.6730008235285796,0.6671133644032772,f1_macro,41.5326943397522,19.808675289154053,415.4816691875458,0.011499643325805664,0.020713090896606445,1.6326758861541748,2,True,3
XGBoost_BAG_L1,0.6520419734703946,0.6479102174299324,f1_macro,3.4952993392944336,1.2544293403625488,46.66187381744385,3.4952993392944336,1.2544293403625488,46.66187381744385,1,True,2
