,precision,recall,f1-score,support
Benign,0.9829858379228954,0.9995,0.9911741372471241,10000.0
Malicious,0.9994914564686738,0.9827,0.9910246066962485,10000.0
accuracy,0.9911,0.9911,0.9911,0.9911
macro avg,0.9912386471957846,0.9911000000000001,0.9910993719716863,20000.0
weighted avg,0.9912386471957845,0.9911,0.9910993719716862,20000.0
