model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
XGBoost_BAG_L1,0.9912493300268301,0.991561984984435,f1_macro,0.2156083583831787,0.0270383358001709,11.188227891921997,0.2156083583831787,0.0270383358001709,11.188227891921997,1,True,4
LightGBM_BAG_L1,0.9899989998999901,0.9915620640949128,f1_macro,0.12907838821411133,0.02537369728088379,14.02013111114502,0.12907838821411133,0.02537369728088379,14.02013111114502,1,True,1
WeightedEnsemble_L2,0.9899989998999901,0.9915620640949128,f1_macro,0.13541650772094727,0.029872894287109375,14.364593982696533,0.0063381195068359375,0.004499197006225586,0.34446287155151367,2,True,5
ExtraTrees_BAG_L1,0.9887491386059245,0.9890614734449199,f1_macro,0.1241459846496582,0.21415305137634277,0.915461540222168,0.1241459846496582,0.21415305137634277,0.915461540222168,1,True,3
RandomForest_BAG_L1,0.9887491386059245,0.9899993398001665,f1_macro,0.1278700828552246,0.19311857223510742,1.657435417175293,0.1278700828552246,0.19311857223510742,1.657435417175293,1,True,2
