,precision,recall,f1-score,support
Benign,0.9658536585365853,0.99,0.9777777777777777,400.0
Malicious,0.9897435897435898,0.965,0.9772151898734177,400.0
accuracy,0.9775,0.9775,0.9775,0.9775
macro avg,0.9777986241400876,0.9775,0.9774964838255977,800.0
weighted avg,0.9777986241400876,0.9775,0.9774964838255977,800.0
