,precision,recall,f1-score,support
Benign,0.9644412015079654,0.991325,0.9776983295321457,40000.0
Malicious,0.9910762504821911,0.96345,0.9770678836280662,40000.0
accuracy,0.9773875,0.9773875,0.9773875,0.9773875
macro avg,0.9777587259950782,0.9773875000000001,0.977383106580106,80000.0
weighted avg,0.9777587259950782,0.9773875,0.977383106580106,80000.0
