Framework,Métrica,Valor
pycaret,Accuracy,0.1721933085501859
pycaret,Balanced Accuracy,0.1702941176470588
pycaret,Precision Macro,0.13252980775269496
pycaret,Recall Macro,0.1702941176470588
pycaret,Macro-F1,0.12464052963557022
pycaret,Weighted-F1,0.12603057271700782
pycaret,MCC,0.15154958234964372
pycaret,ROC-AUC,
pycaret,Average Precision,
